name;frameTime;voiceProb_sma;F0_sma;pcm_loudness_sma
'unknown';0.000000;1.724002e-001;0;4.485785e-003
'unknown';0.010000;1.623566e-001;0;2.242893e-003
'unknown';0.020000;1.674501e-001;0;0
'unknown';0.030000;2.057697e-001;0;0
'unknown';0.040000;2.395260e-001;0;0
'unknown';0.050000;2.434908e-001;0;0
'unknown';0.060000;2.095894e-001;0;2.242893e-003
'unknown';0.070000;1.639211e-001;0;2.242893e-003
'unknown';0.080000;1.355996e-001;0;2.242893e-003
'unknown';0.090000;1.217835e-001;0;0
'unknown';0.100000;1.537987e-001;0;0
'unknown';0.110000;2.051024e-001;0;0
'unknown';0.120000;2.052887e-001;0;0
'unknown';0.130000;1.814451e-001;0;0
'unknown';0.140000;1.466436e-001;0;0
'unknown';0.150000;1.624286e-001;0;0
'unknown';0.160000;1.534311e-001;0;0
'unknown';0.170000;1.388815e-001;0;0
'unknown';0.180000;1.287231e-001;0;0
'unknown';0.190000;1.304547e-001;0;0
'unknown';0.200000;1.199811e-001;0;0
'unknown';0.210000;9.831540e-002;0;0
'unknown';0.220000;8.204571e-002;0;0
'unknown';0.230000;1.249728e-001;0;0
'unknown';0.240000;2.134948e-001;0;0
'unknown';0.250000;2.964790e-001;0;0
'unknown';0.260000;2.385795e-001;0;0
'unknown';0.270000;1.455025e-001;0;0
'unknown';0.280000;7.055593e-002;0;0
'unknown';0.290000;9.235150e-002;0;0
'unknown';0.300000;1.142752e-001;0;0
'unknown';0.310000;1.281648e-001;0;0
'unknown';0.320000;1.379579e-001;0;0
'unknown';0.330000;1.505890e-001;0;0
'unknown';0.340000;1.624324e-001;0;0
'unknown';0.350000;1.738491e-001;0;0
'unknown';0.360000;1.749964e-001;0;0
'unknown';0.370000;1.862896e-001;0;0
'unknown';0.380000;1.976315e-001;0;0
'unknown';0.390000;2.018760e-001;0;0
'unknown';0.400000;1.990087e-001;0;0
'unknown';0.410000;1.688201e-001;0;0
'unknown';0.420000;1.499235e-001;0;0
'unknown';0.430000;1.441862e-001;0;0
'unknown';0.440000;1.199496e-001;0;0
'unknown';0.450000;1.325834e-001;0;0
'unknown';0.460000;1.241644e-001;0;0
'unknown';0.470000;1.480841e-001;0;0
'unknown';0.480000;1.493102e-001;0;0
'unknown';0.490000;1.249118e-001;0;0
'unknown';0.500000;1.354892e-001;0;0
'unknown';0.510000;1.479271e-001;0;0
'unknown';0.520000;1.858615e-001;0;0
'unknown';0.530000;1.914761e-001;0;0
'unknown';0.540000;2.394050e-001;0;0
'unknown';0.550000;2.167912e-001;0;0
'unknown';0.560000;1.856722e-001;0;0
'unknown';0.570000;1.256384e-001;0;0
'unknown';0.580000;1.230424e-001;0;0
'unknown';0.590000;1.388536e-001;0;0
'unknown';0.600000;1.300372e-001;0;0
'unknown';0.610000;1.320870e-001;0;0
'unknown';0.620000;1.261281e-001;0;0
'unknown';0.630000;1.375622e-001;0;0
'unknown';0.640000;1.310055e-001;0;0
'unknown';0.650000;1.550519e-001;0;0
'unknown';0.660000;1.618912e-001;0;0
'unknown';0.670000;1.896246e-001;0;0
'unknown';0.680000;1.691847e-001;0;0
'unknown';0.690000;1.659589e-001;0;0
'unknown';0.700000;1.512997e-001;0;0
'unknown';0.710000;1.692612e-001;0;0
'unknown';0.720000;1.618536e-001;0;0
'unknown';0.730000;1.473661e-001;0;0
'unknown';0.740000;1.267560e-001;0;0
'unknown';0.750000;1.081939e-001;0;0
'unknown';0.760000;1.662168e-001;0;0
'unknown';0.770000;2.564454e-001;0;0
'unknown';0.780000;3.407639e-001;0;0
'unknown';0.790000;4.548617e-001;0;0
'unknown';0.800000;5.616800e-001;1.103448e+002;0
'unknown';0.810000;6.741633e-001;2.218553e+002;0
'unknown';0.820000;6.846451e-001;3.345313e+002;0
'unknown';0.830000;7.102326e-001;3.349463e+002;3.399589e-003
'unknown';0.840000;7.758200e-001;3.334132e+002;1.178171e-002
'unknown';0.850000;8.629106e-001;3.289243e+002;1.518130e-002
'unknown';0.860000;9.023492e-001;3.189888e+002;1.693453e-002
'unknown';0.870000;8.975501e-001;3.037159e+002;1.636261e-002
'unknown';0.880000;8.542343e-001;2.899445e+002;1.885404e-002
'unknown';0.890000;7.886427e-001;2.846434e+002;2.763729e-002
'unknown';0.900000;7.452390e-001;2.843417e+002;2.497989e-002
'unknown';0.910000;6.620305e-001;2.834932e+002;2.497989e-002
'unknown';0.920000;5.156978e-001;1.879699e+002;1.328673e-002
'unknown';0.930000;3.387980e-001;9.356725e+001;1.246983e-002
'unknown';0.940000;2.486695e-001;0;6.578812e-003
'unknown';0.950000;3.823512e-001;0;7.735509e-003
'unknown';0.960000;6.097274e-001;1.134752e+002;1.232871e-002
'unknown';0.970000;6.931874e-001;2.308188e+002;2.013891e-002
'unknown';0.980000;5.524872e-001;2.308188e+002;2.901591e-002
'unknown';0.990000;3.447717e-001;1.173437e+002;3.629097e-002
'unknown';1.000000;2.814461e-001;0;4.574237e-002
'unknown';1.010000;3.126329e-001;0;3.686536e-002
'unknown';1.020000;3.707561e-001;0;8.046856e-002
'unknown';1.030000;4.833322e-001;0;8.372068e-002
'unknown';1.040000;6.374416e-001;8.290156e+001;1.559581e-001
'unknown';1.050000;7.571263e-001;1.669055e+002;1.984240e-001
'unknown';1.060000;7.998993e-001;2.536576e+002;3.154846e-001
'unknown';1.070000;7.660559e-001;2.591538e+002;2.553206e-001
'unknown';1.080000;7.621387e-001;2.635476e+002;2.917434e-001
'unknown';1.090000;7.924604e-001;2.649505e+002;2.126090e-001
'unknown';1.100000;8.606650e-001;2.644648e+002;2.669495e-001
'unknown';1.110000;8.771129e-001;2.639791e+002;1.790010e-001
'unknown';1.120000;7.580125e-001;2.642247e+002;2.308507e-001
'unknown';1.130000;5.496100e-001;1.763126e+002;2.056461e-001
'unknown';1.140000;4.611483e-001;8.840049e+001;1.696163e-001
'unknown';1.150000;5.765643e-001;8.890510e+001;1.756240e-001
'unknown';1.160000;7.955502e-001;1.983983e+002;1.863370e-001
'unknown';1.170000;9.238455e-001;3.290127e+002;3.042896e-001
'unknown';1.180000;9.530450e-001;3.712552e+002;4.345142e-001
'unknown';1.190000;9.483172e-001;3.923764e+002;4.479121e-001
'unknown';1.200000;8.772832e-001;3.913188e+002;6.681094e-001
'unknown';1.210000;7.399259e-001;3.881794e+002;4.940867e-001
'unknown';1.220000;6.720324e-001;2.575650e+002;5.820563e-001
'unknown';1.230000;6.674804e-001;2.570404e+002;3.693425e-001
'unknown';1.240000;7.047610e-001;2.580645e+002;3.467452e-001
'unknown';1.250000;6.734238e-001;3.870968e+002;2.394455e-001
'unknown';1.260000;6.257921e-001;3.870968e+002;1.503748e-001
'unknown';1.270000;6.194128e-001;3.870968e+002;1.104343e-001
'unknown';1.280000;6.085882e-001;3.870968e+002;9.485745e-002
'unknown';1.290000;5.095478e-001;3.870968e+002;6.428786e-002
'unknown';1.300000;3.358593e-001;2.580645e+002;8.022771e-002
'unknown';1.310000;1.787810e-001;1.290323e+002;8.364231e-002
'unknown';1.320000;1.275659e-001;0;1.027853e-001
'unknown';1.330000;1.563399e-001;0;1.527787e-001
'unknown';1.340000;2.189876e-001;0;4.216191e-001
'unknown';1.350000;3.471717e-001;0;4.588813e-001
'unknown';1.360000;5.059151e-001;0;4.489199e-001
'unknown';1.370000;6.009553e-001;160;2.262218e-001
'unknown';1.380000;6.002216e-001;2.926316e+002;2.207358e-001
'unknown';1.390000;5.465446e-001;2.926316e+002;3.202933e-001
'unknown';1.400000;5.418072e-001;1.326316e+002;3.818938e-001
'unknown';1.410000;6.342234e-001;9.411765e+001;3.934676e-001
'unknown';1.420000;7.561650e-001;1.896613e+002;3.369581e-001
'unknown';1.430000;8.753920e-001;2.866310e+002;4.505718e-001
'unknown';1.440000;9.230037e-001;2.894831e+002;7.598493e-001
'unknown';1.450000;9.404098e-001;2.906170e+002;1.100708e+000
'unknown';1.460000;9.329836e-001;2.897443e+002;1.051107e+000
'unknown';1.470000;9.123933e-001;2.880161e+002;9.087308e-001
'unknown';1.480000;8.963524e-001;2.854594e+002;7.380121e-001
'unknown';1.490000;8.744118e-001;2.823888e+002;6.787119e-001
'unknown';1.500000;8.462398e-001;2.804489e+002;8.491259e-001
'unknown';1.510000;8.206475e-001;2.815796e+002;7.921985e-001
'unknown';1.520000;8.082382e-001;2.864354e+002;7.235689e-001
'unknown';1.530000;7.274048e-001;2.931377e+002;3.526365e-001
'unknown';1.540000;5.800745e-001;2.982006e+002;2.291956e-001
'unknown';1.550000;4.559341e-001;2.003184e+002;1.732458e-001
'unknown';1.560000;4.325770e-001;1.003145e+002;2.616034e-001
'unknown';1.570000;5.131189e-001;0;1.971020e-001
'unknown';1.580000;5.664325e-001;100;2.566912e-001
'unknown';1.590000;5.826605e-001;1.990798e+002;1.837401e-001
'unknown';1.600000;5.032797e-001;1.990798e+002;2.094461e-001
'unknown';1.610000;4.118709e-001;9.907975e+001;1.842595e-001
'unknown';1.620000;3.606896e-001;0;1.981536e-001
'unknown';1.630000;4.638077e-001;0;1.568034e-001
'unknown';1.640000;6.441931e-001;1.006289e+002;1.330584e-001
'unknown';1.650000;8.187857e-001;1.997239e+002;1.847204e-001
'unknown';1.660000;8.920518e-001;2.978871e+002;2.743846e-001
'unknown';1.670000;9.021246e-001;2.960236e+002;4.421906e-001
'unknown';1.680000;9.049127e-001;2.953911e+002;5.092794e-001
'unknown';1.690000;9.094175e-001;2.953874e+002;4.611157e-001
'unknown';1.700000;9.173784e-001;2.947815e+002;3.456628e-001
'unknown';1.710000;9.225270e-001;2.924576e+002;2.909242e-001
'unknown';1.720000;9.268633e-001;2.870712e+002;2.824000e-001
'unknown';1.730000;9.217880e-001;2.790704e+002;3.149805e-001
'unknown';1.740000;8.965192e-001;2.708546e+002;4.345937e-001
'unknown';1.750000;8.519347e-001;2.632263e+002;5.556645e-001
'unknown';1.760000;8.293271e-001;2.549353e+002;6.664028e-001
'unknown';1.770000;8.240433e-001;2.451283e+002;5.132704e-001
